Streaming output truncated to the last 5000 lines.
episode 2343 frame 1516595 score 600.0 curiosity 0.15421918500214815
episode 2344 frame 1517653 score 1800.0 curiosity 0.20470285788178444
episode 2345 frame 1518637 score 1600.0 curiosity 0.16826887428760529
episode 2346 frame 1519396 score 1200.0 curiosity 0.1350671425461769
episode 2347 frame 1520220 score 1400.0 curiosity 0.10289485845714808
episode 2348 frame 1521049 score 1200.0 curiosity 0.22179152816534042
episode 2349 frame 1522348 score 2600.0 curiosity 0.16532791405916214
episode 2350 frame 1523343 score 1600.0 curiosity 0.27868545055389404
episode 2351 frame 1524931 score 3400.0 curiosity 0.22511067427694798
episode 2352 frame 1526482 score 3200.0 curiosity 0.2652702331542969
episode 2353 frame 1528188 score 3800.0 curiosity 0.19242559745907784
episode 2354 frame 1528988 score 800.0 curiosity 0.16844031494110823
episode 2355 frame 1529651 score 1000.0 curiosity 0.09133083373308182
episode 2356 frame 1530627 score 1400.0 curiosity 0.22424382716417313
episode 2357 frame 1531956 score 2800.0 curiosity 0.31338049098849297
episode 2358 frame 1533339 score 2800.0 curiosity 0.14888698607683182
episode 2359 frame 1534281 score 1600.0 curiosity 0.25784955732524395
episode 2360 frame 1534825 score 400.0 curiosity 0.5010545821860433
episode 2361 frame 1535674 score 1600.0 curiosity 0.2066398784518242
episode 2362 frame 1536300 score 600.0 curiosity 0.2845309339463711
episode 2363 frame 1537722 score 2800.0 curiosity 0.24053384363651276
episode 2364 frame 1539274 score 3400.0 curiosity 0.3258901722729206
episode 2365 frame 1540386 score 2400.0 curiosity 0.5176054127514362
episode 2366 frame 1542099 score 4400.0 curiosity 0.19390367157757282
episode 2367 frame 1543205 score 2200.0 curiosity 0.32416995987296104
episode 2368 frame 1544968 score 4400.0 curiosity 0.2675900533795357
episode 2369 frame 1545773 score 1200.0 curiosity 0.26431678980588913
episode 2370 frame 1546695 score 1800.0 curiosity 0.07960576191544533
episode 2371 frame 1547387 score 600.0 curiosity 0.4032338485121727
episode 2372 frame 1548849 score 3600.0 curiosity 0.29256436228752136
episode 2373 frame 1550540 score 4200.0 curiosity 0.11955719068646431
episode 2374 frame 1551129 score 600.0 curiosity 0.45356171391904354
episode 2375 frame 1552443 score 2800.0 curiosity 0.0874537955969572
episode 2376 frame 1554067 score 3400.0 curiosity 0.3943324387073517
episode 2377 frame 1554769 score 600.0 curiosity 0.11292560212314129
episode 2378 frame 1556015 score 2400.0 curiosity 0.2080460488796234
episode 2379 frame 1556601 score 800.0 curiosity 0.4034585617482662
episode 2380 frame 1557685 score 2000.0 curiosity 0.30488958582282066
episode 2381 frame 1558284 score 400.0 curiosity 0.34529103711247444
episode 2382 frame 1559024 score 1200.0 curiosity 0.29958493541926146
episode 2383 frame 1560777 score 4400.0 curiosity 0.20852939784526825
episode 2384 frame 1562036 score 2600.0 curiosity 0.2715400382876396
episode 2385 frame 1562967 score 1800.0 curiosity 0.22676029428839684
episode 2386 frame 1563913 score 1400.0 curiosity 0.2324062269181013
episode 2387 frame 1565750 score 4400.0 curiosity 0.3277477100491524
episode 2388 frame 1567469 score 3800.0 curiosity 0.4933794401586056
episode 2389 frame 1568806 score 2600.0 curiosity 0.2607582425698638
episode 2390 frame 1570176 score 3400.0 curiosity 0.2330473531037569
episode 2391 frame 1571187 score 2000.0 curiosity 0.15820615366101265
episode 2392 frame 1573007 score 4600.0 curiosity 0.36227039992809296
episode 2393 frame 1573484 score 200.0 curiosity 0.1259256973862648
episode 2394 frame 1574495 score 1600.0 curiosity 0.4344131201505661
episode 2395 frame 1575326 score 1400.0 curiosity 0.16922827810049057
episode 2396 frame 1576619 score 2600.0 curiosity 0.19096536561846733
episode 2397 frame 1577994 score 3200.0 curiosity 0.21193472295999527
episode 2398 frame 1578862 score 1400.0 curiosity 0.16724200174212456
episode 2399 frame 1580496 score 3800.0 curiosity 0.23244488425552845
episode 2400 frame 1581808 score 2800.0 curiosity 0.19168135151267052
episode 2401 frame 1583742 score 4400.0 curiosity 0.1677158484235406
episode 2402 frame 1586192 score 6200.0 curiosity 0.2542661540210247
episode 2403 frame 1587410 score 2800.0 curiosity 0.18544694408774376
episode 2404 frame 1588273 score 1800.0 curiosity 0.2721964679658413
episode 2405 frame 1589582 score 2800.0 curiosity 0.20213193073868752
episode 2406 frame 1590213 score 600.0 curiosity 0.055118318647146225
episode 2407 frame 1591339 score 2200.0 curiosity 0.13415822386741638
episode 2408 frame 1592628 score 3000.0 curiosity 0.10615155100822449
episode 2409 frame 1593323 score 800.0 curiosity 0.5204366818070412
episode 2410 frame 1594272 score 1600.0 curiosity 0.41462062299251556
episode 2411 frame 1595177 score 1400.0 curiosity 0.06455696746706963
episode 2412 frame 1596691 score 3800.0 curiosity 0.564595490694046
episode 2413 frame 1597329 score 800.0 curiosity 0.12223356775939465
episode 2414 frame 1598447 score 2200.0 curiosity 0.313055582344532
episode 2415 frame 1599036 score 0.0 curiosity 0.16107219830155373
episode 2416 frame 1600796 score 4200.0 curiosity 0.22401773370802402
episode 2417 frame 1601532 score 1200.0 curiosity 0.023164739832282066
episode 2418 frame 1602593 score 1800.0 curiosity 0.11447215965017676
episode 2419 frame 1604658 score 5200.0 curiosity 0.23464854061603546
episode 2420 frame 1605690 score 1400.0 curiosity 0.14872753992676735
episode 2421 frame 1607758 score 5200.0 curiosity 0.16661685332655907
episode 2422 frame 1608861 score 2000.0 curiosity 0.18138805776834488
episode 2423 frame 1610015 score 2200.0 curiosity 0.1259515844285488
episode 2424 frame 1611396 score 3200.0 curiosity 0.12906937208026648
episode 2425 frame 1612983 score 3800.0 curiosity 0.1021994985640049
episode 2426 frame 1613901 score 1200.0 curiosity 0.30245055723935366
episode 2427 frame 1615774 score 4200.0 curiosity 0.1701899729669094
episode 2428 frame 1617346 score 3600.0 curiosity 0.10752078145742416
episode 2429 frame 1618995 score 3800.0 curiosity 0.1702105551958084
episode 2430 frame 1620218 score 2600.0 curiosity 0.2028324380517006
episode 2431 frame 1621517 score 2600.0 curiosity 0.2833680659532547
episode 2432 frame 1622501 score 1800.0 curiosity 0.30557049810886383
episode 2433 frame 1623919 score 3200.0 curiosity 0.21965904906392097
episode 2434 frame 1624923 score 1800.0 curiosity 0.30580340325832367
episode 2435 frame 1625864 score 1600.0 curiosity 0.1317194402217865
episode 2436 frame 1626550 score 1000.0 curiosity 0.24960624426603317
episode 2437 frame 1627371 score 1400.0 curiosity 0.24205046892166138
episode 2438 frame 1629240 score 4400.0 curiosity 0.2228791005909443
episode 2439 frame 1629972 score 800.0 curiosity 0.3139412924647331
episode 2440 frame 1630764 score 1000.0 curiosity 0.4293410014361143
episode 2441 frame 1631419 score 800.0 curiosity 0.1832731030881405
episode 2442 frame 1632216 score 1400.0 curiosity 0.10078287590295076
episode 2443 frame 1632861 score 800.0 curiosity 0.02772468887269497
episode 2444 frame 1634258 score 3200.0 curiosity 0.5552606955170631
episode 2445 frame 1635209 score 2000.0 curiosity 0.23973003774881363
episode 2446 frame 1636969 score 4200.0 curiosity 0.174915608484298
episode 2447 frame 1638916 score 4600.0 curiosity 0.13707103952765465
episode 2448 frame 1639918 score 1800.0 curiosity 0.1252248869277537
episode 2449 frame 1641070 score 2200.0 curiosity 0.18815907835960388
episode 2450 frame 1642124 score 1800.0 curiosity 0.37082619592547417
episode 2451 frame 1643155 score 2200.0 curiosity 0.15499435365200043
episode 2452 frame 1643785 score 800.0 curiosity 0.48748196056112647
episode 2453 frame 1644494 score 800.0 curiosity 0.1474887728691101
episode 2454 frame 1645425 score 1600.0 curiosity 0.11654009204357862
episode 2455 frame 1645967 score 800.0 curiosity 0.10902610421180725
episode 2456 frame 1646766 score 800.0 curiosity 0.11254801228642464
episode 2457 frame 1647387 score 200.0 curiosity 0.13089699856936932
episode 2458 frame 1649063 score 3800.0 curiosity 0.11069898679852486
episode 2459 frame 1649608 score 600.0 curiosity 0.05086037330329418
episode 2460 frame 1650482 score 1600.0 curiosity 0.04484373331069946
episode 2461 frame 1651198 score 1400.0 curiosity 0.24268123507499695
episode 2462 frame 1652104 score 1600.0 curiosity 0.213284719735384
episode 2463 frame 1653648 score 3600.0 curiosity 0.11781194247305393
episode 2464 frame 1654421 score 200.0 curiosity 0.29567474126815796
episode 2465 frame 1655387 score 2000.0 curiosity 0.24952604994177818
episode 2466 frame 1656626 score 2800.0 curiosity 0.243697602301836
episode 2467 frame 1658434 score 4400.0 curiosity 0.126066280528903
episode 2468 frame 1660037 score 4000.0 curiosity 0.12557720206677914
episode 2469 frame 1661515 score 3400.0 curiosity 0.16423621773719788
episode 2470 frame 1663381 score 4600.0 curiosity 0.09927178919315338
episode 2471 frame 1664095 score 800.0 curiosity 0.2649585194885731
episode 2472 frame 1665464 score 2800.0 curiosity 0.1635262668132782
episode 2473 frame 1666482 score 1600.0 curiosity 0.1190353762358427
episode 2474 frame 1667392 score 1600.0 curiosity 0.09712827391922474
episode 2475 frame 1668669 score 2600.0 curiosity 0.07217012904584408
episode 2476 frame 1670504 score 4200.0 curiosity 0.40789447724819183
episode 2477 frame 1671191 score 400.0 curiosity 0.22314602881669998
episode 2478 frame 1672981 score 4000.0 curiosity 0.14595918729901314
episode 2479 frame 1673593 score 600.0 curiosity 0.06125130504369736
episode 2480 frame 1674304 score 1200.0 curiosity 0.2548861838877201
episode 2481 frame 1676882 score 6800.0 curiosity 0.16612470522522926
episode 2482 frame 1677550 score 600.0 curiosity 0.21275543421506882
episode 2483 frame 1678112 score 600.0 curiosity 0.1078675165772438
episode 2484 frame 1679695 score 3600.0 curiosity 0.2973257005214691
episode 2485 frame 1680442 score 1000.0 curiosity 0.08445240929722786
episode 2486 frame 1682157 score 3800.0 curiosity 0.30916808545589447
episode 2487 frame 1683143 score 2000.0 curiosity 0.11451182141900063
episode 2488 frame 1683994 score 1400.0 curiosity 0.1723663229495287
episode 2489 frame 1685479 score 3600.0 curiosity 0.10219268314540386
episode 2490 frame 1686356 score 1600.0 curiosity 0.018829407170414925
episode 2491 frame 1687097 score 1000.0 curiosity 0.09687846899032593
episode 2492 frame 1688389 score 2600.0 curiosity 0.33792830631136894
episode 2493 frame 1689873 score 3600.0 curiosity 0.04803718626499176
episode 2494 frame 1690613 score 800.0 curiosity 0.30707147158682346
episode 2495 frame 1691343 score 600.0 curiosity 0.14369356259703636
episode 2496 frame 1693245 score 4800.0 curiosity 0.15422620810568333
episode 2497 frame 1694900 score 3800.0 curiosity 0.1384785696864128
episode 2498 frame 1696155 score 2400.0 curiosity 0.2180342935025692
episode 2499 frame 1696769 score 600.0 curiosity 0.0946227703243494
episode 2500 frame 1698047 score 2800.0 curiosity 0.06406585266813636
episode 2501 frame 1698655 score 600.0 curiosity 0.09837615117430687
episode 2502 frame 1699516 score 1000.0 curiosity 0.29952417872846127
episode 2503 frame 1700146 score 800.0 curiosity 0.2240467555820942
episode 2504 frame 1700877 score 800.0 curiosity 0.25505703687667847
episode 2505 frame 1702377 score 3400.0 curiosity 0.34564123302698135
episode 2506 frame 1703249 score 1800.0 curiosity 0.1265484318137169
episode 2507 frame 1703791 score 600.0 curiosity 0.15954236313700676
episode 2508 frame 1704924 score 2400.0 curiosity 0.18919196352362633
episode 2509 frame 1706474 score 3800.0 curiosity 0.10037451889365911
episode 2510 frame 1707078 score 1000.0 curiosity 0.03231022972613573
episode 2511 frame 1709886 score 7600.0 curiosity 0.0759439179673791
episode 2512 frame 1712240 score 5800.0 curiosity 0.2409768421202898
episode 2513 frame 1712788 score 800.0 curiosity 0.046341877430677414
episode 2514 frame 1714548 score 4200.0 curiosity 0.30332004837691784
episode 2515 frame 1715396 score 1400.0 curiosity 0.33064163476228714
episode 2516 frame 1716088 score 800.0 curiosity 0.1694670431315899
episode 2517 frame 1716881 score 1600.0 curiosity 0.15420886501669884
episode 2518 frame 1717700 score 1600.0 curiosity 0.13549994677305222
episode 2519 frame 1719015 score 3000.0 curiosity 0.12260198779404163
episode 2520 frame 1720457 score 3600.0 curiosity 0.08222455438226461
episode 2521 frame 1720993 score 200.0 curiosity 0.204423725605011
episode 2522 frame 1721874 score 1800.0 curiosity 0.1207600636407733
episode 2523 frame 1723231 score 2600.0 curiosity 0.2461238969117403
episode 2524 frame 1725291 score 5400.0 curiosity 0.23266243934631348
episode 2525 frame 1726935 score 3400.0 curiosity 0.37775689363479614
episode 2526 frame 1728960 score 4800.0 curiosity 0.24643399938941002
episode 2527 frame 1730141 score 2800.0 curiosity 0.10946956090629101
episode 2528 frame 1731218 score 2200.0 curiosity 0.3156638089567423
episode 2529 frame 1731852 score 800.0 curiosity 0.14076290372759104
episode 2530 frame 1732756 score 1000.0 curiosity 0.16947136353701353
episode 2531 frame 1734504 score 4200.0 curiosity 0.1643268447369337
episode 2532 frame 1735925 score 3600.0 curiosity 0.059192036744207144
episode 2533 frame 1736861 score 1800.0 curiosity 0.16874269023537636
episode 2534 frame 1737602 score 400.0 curiosity 0.12087057530879974
episode 2535 frame 1738419 score 1000.0 curiosity 0.10900871036574244
episode 2536 frame 1739388 score 1400.0 curiosity 0.1093722153455019
episode 2537 frame 1739935 score 800.0 curiosity 0.18220593663863838
episode 2538 frame 1740831 score 1200.0 curiosity 0.32167244888842106
episode 2539 frame 1742354 score 3600.0 curiosity 0.1410276312381029
episode 2540 frame 1742943 score 600.0 curiosity 0.10571761522442102
episode 2541 frame 1743958 score 1800.0 curiosity 0.2505863308906555
episode 2542 frame 1744628 score 600.0 curiosity 0.19227855280041695
episode 2543 frame 1746494 score 4600.0 curiosity 0.3809226155281067
episode 2544 frame 1747227 score 800.0 curiosity 0.12793921865522861
episode 2545 frame 1748503 score 3000.0 curiosity 0.048892660066485405
episode 2546 frame 1749304 score 1400.0 curiosity 0.06849706918001175
episode 2547 frame 1750508 score 2800.0 curiosity 0.2544805370271206
episode 2548 frame 1752009 score 3600.0 curiosity 0.15912487544119358
episode 2549 frame 1753450 score 3600.0 curiosity 0.1948882695287466
episode 2550 frame 1754557 score 2600.0 curiosity 0.04665934294462204
episode 2551 frame 1755220 score 600.0 curiosity 0.2900145649909973
episode 2552 frame 1756068 score 800.0 curiosity 0.18556825816631317
episode 2553 frame 1757090 score 2000.0 curiosity 0.10310645028948784
episode 2554 frame 1757722 score 600.0 curiosity 0.2197914496064186
episode 2555 frame 1758751 score 2200.0 curiosity 0.22615819983184338
episode 2556 frame 1759535 score 1000.0 curiosity 0.23169897869229317
episode 2557 frame 1760492 score 1600.0 curiosity 0.14916439447551966
episode 2558 frame 1761062 score 600.0 curiosity 0.14813654380850494
episode 2559 frame 1762230 score 2400.0 curiosity 0.08089559152722359
episode 2560 frame 1763735 score 3400.0 curiosity 0.17878080112859607
episode 2561 frame 1764694 score 2000.0 curiosity 0.09097758121788502
episode 2562 frame 1765678 score 1800.0 curiosity 0.1773744523525238
episode 2563 frame 1766563 score 1600.0 curiosity 0.11514618899673223
episode 2564 frame 1767363 score 1600.0 curiosity 0.14531910046935081
episode 2565 frame 1768204 score 1600.0 curiosity 0.016798013355582952
episode 2566 frame 1768901 score 800.0 curiosity 0.08178025856614113
episode 2567 frame 1769799 score 1800.0 curiosity 0.1634855754673481
episode 2568 frame 1770618 score 1400.0 curiosity 0.2491072118282318
episode 2569 frame 1771226 score 800.0 curiosity 0.09057223796844482
episode 2570 frame 1772017 score 600.0 curiosity 0.19796109944581985
episode 2571 frame 1773273 score 3000.0 curiosity 0.0871433112770319
episode 2572 frame 1774490 score 2600.0 curiosity 0.35731114260852337
episode 2573 frame 1776108 score 4000.0 curiosity 0.06808641832321882
episode 2574 frame 1776916 score 1600.0 curiosity 0.03802481450838968
episode 2575 frame 1777643 score 800.0 curiosity 0.19837368512526155
episode 2576 frame 1778429 score 1000.0 curiosity 0.04341531824320555
episode 2577 frame 1779447 score 1600.0 curiosity 0.23432058840990067
episode 2578 frame 1780255 score 1200.0 curiosity 0.20673011802136898
episode 2579 frame 1780818 score 600.0 curiosity 0.03335889242589474
episode 2580 frame 1781388 score 600.0 curiosity 0.031298503279685974
episode 2581 frame 1782435 score 1600.0 curiosity 0.2287108711898327
episode 2582 frame 1783454 score 2000.0 curiosity 0.27223728224635124
episode 2583 frame 1784875 score 3200.0 curiosity 0.2003280483186245
episode 2584 frame 1785491 score 800.0 curiosity 0.057641444727778435
episode 2585 frame 1786155 score 600.0 curiosity 0.04477868042886257
episode 2586 frame 1786931 score 1200.0 curiosity 0.05519678443670273
episode 2587 frame 1787435 score 400.0 curiosity 0.043167559430003166
episode 2588 frame 1788316 score 1000.0 curiosity 0.28886664658784866
episode 2589 frame 1789164 score 1200.0 curiosity 0.1584852784872055
episode 2590 frame 1790151 score 1800.0 curiosity 0.12511414103209972
episode 2591 frame 1792282 score 5500.0 curiosity 0.26510023418813944
episode 2592 frame 1793729 score 3600.0 curiosity 0.21720524691045284
episode 2593 frame 1794965 score 2600.0 curiosity 0.22308472637087107
episode 2594 frame 1796012 score 2200.0 curiosity 0.10494880378246307
episode 2595 frame 1797932 score 4800.0 curiosity 0.09810708742588758
episode 2596 frame 1798766 score 1600.0 curiosity 0.10554219409823418
episode 2597 frame 1799215 score 400.0 curiosity 0.024670947343111038
episode 2598 frame 1800536 score 3400.0 curiosity 0.17745255306363106
episode 2599 frame 1801906 score 3000.0 curiosity 0.17335686087608337
episode 2600 frame 1803534 score 4000.0 curiosity 0.4101773723959923
episode 2601 frame 1804563 score 2000.0 curiosity 0.1448526605963707
episode 2602 frame 1805290 score 1000.0 curiosity 0.0940478453412652
episode 2603 frame 1806021 score 1000.0 curiosity 0.07800695300102234
episode 2604 frame 1806757 score 1200.0 curiosity 0.021879976615309715
episode 2605 frame 1807788 score 2200.0 curiosity 0.13481034711003304
episode 2606 frame 1809492 score 3800.0 curiosity 0.11191145237535238
episode 2607 frame 1810648 score 2000.0 curiosity 0.1213275520130992
episode 2608 frame 1812182 score 3400.0 curiosity 0.1455391515046358
episode 2609 frame 1813159 score 1400.0 curiosity 0.07782366685569286
episode 2610 frame 1814666 score 3800.0 curiosity 0.13053255155682564
episode 2611 frame 1815315 score 200.0 curiosity 0.2056148163974285
episode 2612 frame 1816210 score 1600.0 curiosity 0.08035853318870068
episode 2613 frame 1816839 score 600.0 curiosity 0.0801028236746788
episode 2614 frame 1817619 score 1000.0 curiosity 0.164134182035923
episode 2615 frame 1818928 score 3000.0 curiosity 0.24930038442835212
episode 2616 frame 1820049 score 2400.0 curiosity 0.1627284400165081
episode 2617 frame 1821397 score 3200.0 curiosity 0.36303160712122917
episode 2618 frame 1822533 score 3000.0 curiosity 0.19627201557159424
episode 2619 frame 1823144 score 600.0 curiosity 0.11217782576568425
episode 2620 frame 1824443 score 2600.0 curiosity 0.2638455405831337
episode 2621 frame 1825080 score 1000.0 curiosity 0.22181288711726665
episode 2622 frame 1826535 score 3200.0 curiosity 0.21366829425096512
episode 2623 frame 1828281 score 4200.0 curiosity 0.12022079341113567
episode 2624 frame 1829426 score 2400.0 curiosity 0.04316547513008118
episode 2625 frame 1830469 score 1800.0 curiosity 0.15443835221230984
episode 2626 frame 1831016 score 600.0 curiosity 0.053740129340440035
episode 2627 frame 1832284 score 2800.0 curiosity 0.2163982167840004
episode 2628 frame 1832921 score 800.0 curiosity 0.05053539574146271
episode 2629 frame 1833819 score 1200.0 curiosity 0.21308633685112
episode 2630 frame 1834564 score 1200.0 curiosity 0.03154308721423149
episode 2631 frame 1835346 score 1400.0 curiosity 0.07199526065960526
episode 2632 frame 1835872 score 400.0 curiosity 0.041938845068216324
episode 2633 frame 1836510 score 400.0 curiosity 0.07638394646346569
episode 2634 frame 1837803 score 3000.0 curiosity 0.09131079912185669
episode 2635 frame 1838536 score 1000.0 curiosity 0.14395729452371597
episode 2636 frame 1839615 score 2000.0 curiosity 0.12187538621947169
episode 2637 frame 1840161 score 600.0 curiosity 0.0891762301325798
episode 2638 frame 1841217 score 2000.0 curiosity 0.14410639181733131
episode 2639 frame 1841827 score 1000.0 curiosity 0.11586509644985199
episode 2640 frame 1842461 score 600.0 curiosity 0.17867514118552208
episode 2641 frame 1844451 score 5000.0 curiosity 0.31044360995292664
episode 2642 frame 1844842 score 200.0 curiosity 0.050863076001405716
episode 2643 frame 1846568 score 4200.0 curiosity 0.11396196112036705
episode 2644 frame 1847438 score 1600.0 curiosity 0.25694556534290314
episode 2645 frame 1848218 score 1000.0 curiosity 0.1631864346563816
episode 2646 frame 1849858 score 3900.0 curiosity 0.2234073206782341
episode 2647 frame 1851160 score 2800.0 curiosity 0.18234152346849442
episode 2648 frame 1852042 score 1800.0 curiosity 0.08677123486995697
episode 2649 frame 1852926 score 1200.0 curiosity 0.2770179212093353
episode 2650 frame 1853780 score 1400.0 curiosity 0.05067868810147047
episode 2651 frame 1854564 score 1000.0 curiosity 0.1461978079751134
episode 2652 frame 1856025 score 3400.0 curiosity 0.21089117601513863
episode 2653 frame 1857450 score 3400.0 curiosity 0.1645374894142151
episode 2654 frame 1858258 score 1400.0 curiosity 0.12128743156790733
episode 2655 frame 1859092 score 1600.0 curiosity 0.126039681956172
episode 2656 frame 1860021 score 1600.0 curiosity 0.1877080835402012
episode 2657 frame 1860608 score 400.0 curiosity 0.13379212841391563
episode 2658 frame 1861255 score 600.0 curiosity 0.21208361815661192
episode 2659 frame 1861942 score 1000.0 curiosity 0.29208467341959476
episode 2660 frame 1862433 score 600.0 curiosity 0.032010546419769526
episode 2661 frame 1863197 score 1400.0 curiosity 0.083409424405545
episode 2662 frame 1864387 score 2500.0 curiosity 0.20068074204027653
episode 2663 frame 1864856 score 600.0 curiosity 0.07435264438390732
episode 2664 frame 1866820 score 5200.0 curiosity 0.1825929991900921
episode 2665 frame 1868216 score 3200.0 curiosity 0.21062472462654114
episode 2666 frame 1869496 score 2600.0 curiosity 0.08344867825508118
episode 2667 frame 1870094 score 600.0 curiosity 0.10044647753238678
episode 2668 frame 1871108 score 1600.0 curiosity 0.21347164921462536
episode 2669 frame 1872232 score 2800.0 curiosity 0.1187910158187151
episode 2670 frame 1873027 score 1600.0 curiosity 0.23344427719712257
episode 2671 frame 1874185 score 2600.0 curiosity 0.13459633477032185
episode 2672 frame 1875191 score 2000.0 curiosity 0.21053480356931686
episode 2673 frame 1876785 score 3800.0 curiosity 0.10189119540154934
episode 2674 frame 1877922 score 2400.0 curiosity 0.09299806877970695
episode 2675 frame 1879024 score 2000.0 curiosity 0.4082825928926468
episode 2676 frame 1880664 score 4000.0 curiosity 0.058955118060112
episode 2677 frame 1881724 score 2400.0 curiosity 0.08787050656974316
episode 2678 frame 1883855 score 5800.0 curiosity 0.1572776883840561
episode 2679 frame 1884921 score 2400.0 curiosity 0.11451841052621603
episode 2680 frame 1885577 score 800.0 curiosity 0.0749050360172987
episode 2681 frame 1886422 score 1400.0 curiosity 0.10624271351844072
episode 2682 frame 1887471 score 2400.0 curiosity 0.28799542784690857
episode 2683 frame 1888297 score 1400.0 curiosity 0.20512685924768448
episode 2684 frame 1889658 score 2800.0 curiosity 0.2368051614612341
episode 2685 frame 1890809 score 2600.0 curiosity 0.41635056771337986
episode 2686 frame 1892564 score 5000.0 curiosity 0.36372675746679306
episode 2687 frame 1893090 score 800.0 curiosity 0.11666569486260414
episode 2688 frame 1893629 score 600.0 curiosity 0.0410909429192543
episode 2689 frame 1894220 score 600.0 curiosity 0.14205182529985905
episode 2690 frame 1894939 score 800.0 curiosity 0.22149116545915604
episode 2691 frame 1895750 score 1000.0 curiosity 0.30236073583364487
episode 2692 frame 1897003 score 3000.0 curiosity 0.05471596494317055
episode 2693 frame 1899004 score 4800.0 curiosity 0.2102538850158453
episode 2694 frame 1900228 score 2400.0 curiosity 0.1546309031546116
episode 2695 frame 1901415 score 2600.0 curiosity 0.1848662532866001
episode 2696 frame 1902193 score 1400.0 curiosity 0.0372211248613894
episode 2697 frame 1903653 score 3600.0 curiosity 0.2357914112508297
episode 2698 frame 1904688 score 2200.0 curiosity 0.04059881204739213
episode 2699 frame 1905804 score 2200.0 curiosity 0.0800866074860096
episode 2700 frame 1907203 score 3400.0 curiosity 0.20560025982558727
episode 2701 frame 1909061 score 4500.0 curiosity 0.37799467891454697
episode 2702 frame 1909871 score 1400.0 curiosity 0.11799295048695058
episode 2703 frame 1911534 score 4600.0 curiosity 0.1856771484017372
episode 2704 frame 1912688 score 2400.0 curiosity 0.22109536454081535
episode 2705 frame 1913844 score 2800.0 curiosity 0.10325382649898529
episode 2706 frame 1915548 score 4000.0 curiosity 0.4324799096211791
episode 2707 frame 1916746 score 2800.0 curiosity 0.18091624602675438
episode 2708 frame 1919133 score 6600.0 curiosity 0.1701599918305874
episode 2709 frame 1920750 score 4000.0 curiosity 0.14164435118436813
episode 2710 frame 1921324 score 800.0 curiosity 0.10671915486454964
episode 2711 frame 1922954 score 4200.0 curiosity 0.3018767349421978
episode 2712 frame 1923730 score 800.0 curiosity 0.06425060052424669
episode 2713 frame 1925603 score 4600.0 curiosity 0.12523359060287476
episode 2714 frame 1926494 score 1600.0 curiosity 0.11571528948843479
episode 2715 frame 1927365 score 1400.0 curiosity 0.12668401654809713
episode 2716 frame 1928296 score 2000.0 curiosity 0.21809679456055164
episode 2717 frame 1929021 score 1400.0 curiosity 0.07480215653777122
episode 2718 frame 1930506 score 3400.0 curiosity 0.2287744926288724
episode 2719 frame 1932405 score 5400.0 curiosity 0.2352282628417015
episode 2720 frame 1933063 score 1000.0 curiosity 0.1452766265720129
episode 2721 frame 1933845 score 1200.0 curiosity 0.3517971485853195
episode 2722 frame 1935457 score 3600.0 curiosity 0.13015022780746222
episode 2723 frame 1937267 score 4800.0 curiosity 0.18320603296160698
episode 2724 frame 1939511 score 6000.0 curiosity 0.134036498144269
episode 2725 frame 1941028 score 3600.0 curiosity 0.10651758080348372
episode 2726 frame 1941627 score 600.0 curiosity 0.10578121244907379
episode 2727 frame 1942421 score 1400.0 curiosity 0.13263583648949862
episode 2728 frame 1943130 score 1200.0 curiosity 0.04834799002856016
episode 2729 frame 1944411 score 3000.0 curiosity 0.07874172367155552
episode 2730 frame 1945126 score 1200.0 curiosity 0.12721086665987968
episode 2731 frame 1946418 score 3000.0 curiosity 0.3152548400685191
episode 2732 frame 1947641 score 2400.0 curiosity 0.06330259842798114
episode 2733 frame 1948671 score 2200.0 curiosity 0.15609188750386238
episode 2734 frame 1949382 score 800.0 curiosity 0.19962661853060126
episode 2735 frame 1950247 score 1400.0 curiosity 0.11125248577445745
episode 2736 frame 1951356 score 2200.0 curiosity 0.1656014360487461
episode 2737 frame 1952278 score 1600.0 curiosity 0.11446049064397812
episode 2738 frame 1953961 score 4400.0 curiosity 0.14786504954099655
episode 2739 frame 1955272 score 3000.0 curiosity 0.15072358958423138
episode 2740 frame 1956624 score 3400.0 curiosity 0.08671701047569513
episode 2741 frame 1957382 score 1400.0 curiosity 0.12535669188946486
episode 2742 frame 1958433 score 2400.0 curiosity 0.2060771333053708
episode 2743 frame 1959175 score 1400.0 curiosity 0.04310805955901742
episode 2744 frame 1960793 score 4400.0 curiosity 0.15376364067196846
episode 2745 frame 1961368 score 600.0 curiosity 0.0818835198879242
episode 2746 frame 1962213 score 1600.0 curiosity 0.15222219098359346
episode 2747 frame 1963470 score 3200.0 curiosity 0.3215591721236706
episode 2748 frame 1964453 score 2400.0 curiosity 0.3336096331477165
episode 2749 frame 1965042 score 800.0 curiosity 0.08144636824727058
episode 2750 frame 1966307 score 2800.0 curiosity 0.12329717818647623
episode 2751 frame 1968556 score 6400.0 curiosity 0.4784664213657379
episode 2752 frame 1969097 score 600.0 curiosity 0.05346594378352165
episode 2753 frame 1970266 score 3000.0 curiosity 0.12249234598129988
episode 2754 frame 1971289 score 2400.0 curiosity 0.012566633988171816
episode 2755 frame 1973360 score 5800.0 curiosity 0.1102379858493805
episode 2756 frame 1974079 score 1400.0 curiosity 0.04163695313036442
